id1	id2	overlapp	overp	cor	p.value	mean1	mean2	ratio
AT2G41760	AT2G41770	0.00251166128453534	7	0.636650465654495	1.27376516833557e-17	4.07165901832981	7.74804259505456	1.90292029862383
AT2G42120	AT2G42130	0.0212936922458819	53	0.831254349349381	8.89523190251973e-38	2.18557118215364	16.3645948042052	7.48755974540245
AT2G42220	AT2G42230	0.011426060206548	26	0.663509096155551	1.71722822160047e-19	93.4397643016803	6.328616624385	0.0677293727320671
AT2G42270	AT2G42280	0.0174828857293312	83	0.493886664506443	3.65458926887739e-10	5.14239178080066	1.60606817585459	0.312319295050782
AT2G42520	AT2G42530	0.0987153482082488	292	0.431512645935639	7.42245101204282e-08	7.95263802552661	27.3749968621726	3.44225359865539
AT2G42680	AT2G42690	0.0266386260077112	38	0.45210468260246	1.44290470986048e-08	30.3456325412728	88.1293042793227	2.90418412466634
AT2G43340	AT2G43350	0.0116438356164384	17	0.444642262420944	2.64529135122479e-08	5.9838209914158	9.99064320890585	1.66960930536494
AT2G43550	AT2G43560	0.0193816335948316	21	0.357544920378307	1.16574250531482e-05	46.5290906872114	27.0910568932685	0.582239121658024
AT2G44750	AT2G44760	0.0163886450102429	28	0.602604451649175	1.68590195095981e-15	6.86421956445245	14.9289162204856	2.17488908685229
AT2G44850	AT2G44860	0.0231600617601647	45	0.705670787128822	7.52164541032425e-23	4.31215315695579	21.7530119254853	5.04458240088162
AT2G45320	AT2G45330	0.141309467734338	300	0.757367808720596	7.02596305909383e-28	2.68709594343845	6.67790438117808	2.48517526792621
AT2G45720	AT2G45730	0.00723089564502876	22	0.646002172339978	2.98585673935442e-18	2.00191618489425	5.64723301294915	2.82091381025898
AT2G46020	AT2G46030	0.00635575023619342	37	0.511168058726596	6.87215949389302e-11	8.60108210644112	12.1562349042214	1.41333785142197
AT2G46100	AT2G46110	0.0311937612477504	52	0.523500087865849	1.96680164567019e-11	37.3247754425752	1.88891560637575	0.05060755447228
AT2G46200	AT2G46210	0.515838462693289	1718	0.364767883871731	7.49861769854497e-06	1.35265815437594	0.360139135710028	0.266245491918969
AT2G46225	AT2G46230	0.024487756121939	49	0.81341180097776	5.44557008973779e-35	7.48127231815923	12.1796213506157	1.62801470560726
AT2G46910	AT2G46915	0.0234403173458348	65	0.781342308648839	1.15586805999387e-30	18.678106301289	11.980629704264	0.641426358272582
AT2G47170	AT2G47180	0.0103466114847387	20	0.566484843658386	1.65296286328088e-13	61.7734029314107	50.9564634967443	0.824893256298721
AT2G47380	AT2G47390	0.0291997782295324	79	0.380667709120189	2.73235308405085e-06	19.6561269120519	26.0479511109256	1.32518228171159
AT2G47820	AT2G47830	0.00203340595497458	7	0.752797785909093	2.19216879733426e-27	1.43145721775425	3.53983418495234	2.47288856491696
AT3G01350	AT3G01360	0.441537203597711	1080	0.51755244422138	3.61849305923239e-11	1.55211009563719	2.99468711122615	1.92942956794359
AT3G01920	AT3G01930	0.0195258019525802	42	0.578782198830429	3.69529977624899e-14	6.61449840743898	3.56877119741948	0.539537690931465
AT3G02160	AT3G02170	0.102860922771622	311	0.479167144964385	1.41209956815642e-09	0.974292606371145	13.2644775744989	13.6144701168408
AT3G02370	AT3G02380	0.257730235667725	771	0.404507596564261	5.42634576023861e-07	1.11263619407367	9.61302002770439	8.63985917311254
AT3G02500	AT3G02510	0.0174133865409033	48	0.328247134823115	6.27333633683985e-05	0.605277919036803	6.36491709001449	10.515693518348
AT3G02690	AT3G02700	0.0283730757621491	47	0.612699854105303	4.20999761757841e-16	11.2281001477629	11.5043539611349	1.02460378957584
AT3G03740	AT3G03750	0.506868918145392	1771	0.602280256482731	1.76129019633241e-15	6.72780964142063	2.49553636272124	0.37092850358862
AT3G04550	AT3G04560	0.023448670288819	41	0.50037885447242	1.97214474432917e-10	22.0691200663998	4.73035857424501	0.214342871850472
AT3G04870	AT3G04880	0.0337552742616034	80	0.512969936562749	5.74192324071044e-11	22.1887375170188	22.009049542736	0.99190183875288
AT3G05010	AT3G05020	0.00803212851405622	14	0.651173301003208	1.30977983981296e-18	6.2021320109919	7.43985092137594	1.19956345788681
AT3G06810	AT3G06820	0.00145530145530146	7	0.703838420299002	1.08273873665558e-22	9.31030414274887	3.56239560659235	0.38262934829759
AT3G06950	AT3G06960	0.0238095238095238	45	0.760237482454957	3.39449993314505e-28	5.26310583689142	7.64224214512118	1.45204036969072
AT3G07080	AT3G07090	0.0338277387457715	65	0.612174135743681	4.5309682955852e-16	4.3122732238189	19.302033320757	4.47606919110365
AT3G07140	AT3G07150	0.1336084601496	259	0.333696723767044	4.64557028861722e-05	7.73815396590455	0.56926660145945	0.0735662024777127
AT3G07170	AT3G07180	0.00712143928035982	19	0.783348359833571	6.5175511374299e-31	9.95514438156179	5.64403710129432	0.566946784995685
AT3G07400	AT3G07410	0.0104463437796771	33	0.391652474789644	1.31786927150163e-06	6.62483805747389	4.09873620569456	0.618692286533784
AT3G07500	AT3G07510	0.0723172628304821	93	0.512842787688214	5.81539119562784e-11	0.864570286261028	4.48042019094375	5.18225095419372
AT3G07525	AT3G07530	0.0249154653852999	70	0.620766258598265	1.34011840036529e-16	2.17599557996572	1.16909835384784	0.537270555423765
AT3G08010	AT3G08020	0.0180394826412526	53	0.804817435481573	9.41595956877469e-34	34.0960495854902	6.0995601260363	0.178893455405814
AT3G09060	AT3G09050	0.163418290854573	327	0.544263430081799	2.12811830583933e-12	0.541525826258987	9.72184992086426	17.9526985592276
AT3G09085	AT3G09090	0.01472350624893	43	0.639072776214027	8.78974016258871e-18	11.0522308636755	8.95403524843857	0.810156371042438
AT3G09300	AT3G09310	0.125705076551168	234	0.554549679584889	6.67577509890728e-13	14.1235057204916	1.27115500759143	0.0900027962425166
AT3G09540	AT3G09550	0.0891763104152485	262	0.547031020151382	1.56390457456926e-12	9.4842739747115	0.778041020480246	0.0820348529107008
AT3G09660	AT3G09670	0.00789105256459208	31	0.607825344864902	8.27730882066742e-16	0.380672952803343	2.78055353152773	7.30431072407756
AT3G09670	AT3G09680	0.00669056152927121	14	0.379083578253059	3.02875840255582e-06	2.78055353152773	0.59669486798426	0.214595713126378
AT3G10140	AT3G10150	0.0254806578642576	55	0.38799424152822	1.6850167481794e-06	2.84463748186965	0.344375912388452	0.1210614408983
AT3G10200	AT3G10210	0.254055192753318	603	0.486646371293651	7.16251252740515e-10	0.183093802548936	6.11506962987284	33.3985615282551
AT3G10220	AT3G10230	0.0120593692022263	26	0.749105159643243	5.3996198865205e-27	4.81735237487217	35.0792078949364	7.28184387712913
AT3G10350	AT3G10360	0.011906372615343	44	0.746921298793105	9.13483934651551e-27	14.6215123428191	8.10433502199521	0.554274744771896
AT3G10405	AT3G10390	0.0237906423473434	75	0.611716871208397	4.82944398384697e-16	7.75109310094434	4.28158296015157	0.552384406223933
AT3G10620	AT3G10630	0.154302670623145	260	0.62093581623515	1.3077933855161e-16	11.3685346410731	3.3053558424179	0.290745988535414
AT3G10820	AT3G10840	0.232831737346101	851	0.50582775958808	1.16335111875567e-10	2.46773348913598	4.88361276075779	1.97898710790997
AT3G10850	AT3G10860	0.0142348754448399	24	0.697309660872622	3.87736844088314e-22	28.2708058405419	34.1299056873396	1.2072491275928
AT3G11020	AT3G11030	0.424882629107981	1086	0.434385364227428	5.94461141424737e-08	1.37742127434274	2.63450573095333	1.91263615571091
AT3G11620	AT3G11630	0.0269933554817276	65	0.697031171785878	4.09108460254267e-22	3.3689077788818	103.683741074997	30.7766635005401
AT3G12480	AT3G12490	0.0126798341867837	26	0.698533742894949	3.06055534744422e-22	7.70989679193462	35.660617139071	4.62530408660928
AT3G12930	AT3G12940	0.142693278274834	311	0.503899022953133	1.40382355116699e-10	22.7391504896492	3.14605742777837	0.138354219926133
AT3G12990	AT3G13000	0.0625720401778363	190	0.442459673612222	3.14976000030623e-08	4.18084194782676	1.17495035729347	0.281031995936661
AT3G13470	AT3G13480	0.14215597164152	391	0.382603345531019	2.4074959141185e-06	16.1205098660909	7.28051329592725	0.451630460599862
AT3G13670	AT3G13672	0.307084019769358	932	0.444137871295118	2.75447572523376e-08	15.1035801715796	3.01412006862488	0.199563284624168
AT3G13674	AT3G13677	0.0724863600935308	93	0.73391334279113	1.87893096121278e-25	0.950983941930521	3.05811544245437	3.21573825552335
AT3G13770	AT3G13772	0.0004149377593361	1	0.607529029964574	8.62134839880149e-16	0.520936636492917	16.2466309368728	31.1873456362167
AT3G14100	AT3G14110	0.016875900391027	41	0.57710125990419	4.55186117980652e-14	32.4548780250438	24.0248178418637	0.740252908155284
AT3G14890	AT3G14900	0.00211352657004831	7	0.722494893746186	2.31593388319573e-24	1.58229207275783	2.37192906026258	1.49904628930389
AT3G15060	AT3G15070	0.140289346777729	320	0.373042025236141	4.46385373858317e-06	5.82637616581128	6.22623483430125	1.06862905125081
AT3G15190	AT3G15200	0.0364864864864865	54	0.648630005910109	1.96821024446218e-18	67.9866438276012	3.72270693639288	0.0547564451899233
AT3G15380	AT3G15390	0.00860752464251007	31	0.638205731897623	1.00417559687858e-17	8.60632243762374	1.2701477781654	0.147583103860108
AT3G16460	AT3G16470	0.119572953736655	420	0.557975544349112	4.49733002582503e-13	10.1728422765613	102.797221221197	10.1050638972401
AT3G18100	AT3G18110	0.00799567801188547	37	0.53286249455588	7.35229438081566e-12	1.67110520665783	4.147383718703	2.48182083460661
AT3G18300	AT3G18310	0.00639097744360902	17	0.60273841259056	1.65567695573456e-15	2.360542975755	2.26948575097259	0.961425305229498
AT3G19330	AT3G19340	0.010082677959266	25	0.694757086062416	6.32587373134953e-22	1.01680448077559	16.8662100422672	16.5874662839824
AT3G19480	AT3G19490	0.0343229792345976	100	0.734217134085861	1.75437839773467e-25	7.55403808797205	19.1603564117966	2.53643894678063
AT3G19800	AT3G19810	0.00124571784490813	2	0.686102151677509	3.20414628137152e-21	20.3557904268538	16.3630764899593	0.803853652785341
AT3G20240	AT3G20250	0.00686427457098284	22	0.504675860089479	1.30168848783444e-10	5.1414478767297	19.2867472255757	3.75122877601617
AT3G20670	AT3G20680	0.0378378378378378	35	0.680950941248973	8.19560551462112e-21	8.76205527597911	14.6209580955705	1.668667639618
AT3G20730	AT3G20740	0.0135754907356448	37	0.731207914937902	3.44664893981444e-25	0.920480469640955	3.57100280169258	3.87949871775714
AT3G20790	AT3G20800	0.0303662934143101	80	0.729459403978931	5.08155401067735e-25	6.64372804974045	5.00109629190905	0.752754515908343
AT3G21100	AT3G21110	0.0144863266814486	49	0.458095096925212	8.77626917963181e-09	2.55218848823957	4.80587211145921	1.88303964758268
AT3G21280	AT3G21290	0.00362778886268819	20	0.643286757254627	4.57352893167418e-18	2.33109150086033	3.24059863313105	1.39016363447555
AT3G21810	AT3G21820	0.0352228948816731	128	0.793642335083276	3.12103379799218e-32	3.27117608063409	2.48389325427595	0.759327285675942
AT3G22780	AT3G22790	0.00020240866309078	1	0.710292387684025	2.96362634828723e-23	5.96591510085108	1.94717455479481	0.32638321563058
AT3G22942	AT3G22950	0.0141435306443164	27	0.670062665211536	5.60882159651029e-20	1.26112272380055	8.27040177878202	6.55796745447433
AT3G23070	AT3G23080	0.0231686541737649	68	0.729488903173984	5.04850732525125e-25	4.68901951961977	12.7488547036296	2.71887430843183
AT3G23480	AT3G23490	0.105449854885521	327	0.434225268370245	6.01894920915477e-08	14.2661173935971	21.8776306474314	1.533537825593
AT3G24500	AT3G24503	0.0451403009353396	111	0.405070541091134	5.21506007740172e-07	3.85282297618889	26.339593532927	6.83644011046191
AT3G24715	AT3G24730	0.170304334460498	554	0.449149581373123	1.83752985607454e-08	0.635454824325766	5.26909030125063	8.29184089811777
AT3G24929	AT3G24982	0.751614919774953	3607	0.42467560064798	1.24874043422449e-07	0.244519644839749	6.0661798115389	24.8085580833986
AT3G26840	AT3G26850	0.26480372588157	796	0.516257636063413	4.12564055321595e-11	13.2089525947112	2.14245682542026	0.162197328672228
AT3G27690	AT3G27700	0.17854463615904	595	0.476242531026515	1.83326795830338e-09	402.891932261128	4.169044323381	0.0103477979814173
AT3G27750	AT3G27770	0.134437719018796	211	0.605743269898163	1.10096249093274e-15	6.63886616809023	30.0609294740663	4.52802160985779
AT3G32930	AT3G32940	0.0338692390139336	79	0.745449839978184	1.29789335966556e-26	20.001382860209	5.04952486259341	0.252458787369097
AT3G33530	AT3G33520	0.00428808108371504	22	0.773220863361022	1.10671395580401e-29	7.3493779492681	9.14576342074765	1.24442687311495
AT3G45740	AT3G45750	0.00715661987338288	26	0.701537227745309	1.70415531129581e-22	4.37715072688715	1.54383613235483	0.352703443103213
AT3G45880	AT3G45890	0.011666059059424	32	0.591796436675654	7.06004527037824e-15	0.794204485378472	2.54275962630316	3.20164349750736
AT3G45890	AT3G45900	0.199400599400599	499	0.661468551850513	2.41911020793743e-19	2.54275962630316	4.79174585306642	1.88446670440217
AT3G46640	AT3G46650	0.479401940512168	1507	0.363884530271161	7.91891838793547e-06	0.810481597888924	1.12414658323201	1.38701061956261
AT3G47060	AT3G47070	0.133254716981132	339	0.659567938010478	3.32076681140752e-19	4.420972968179	31.1464312453182	7.04515306234668
AT3G48320	AT3G48330	0.041708043694141	63	0.551480426995628	9.47411959619505e-13	15.8787060893555	5.17471223818313	0.325890044759509
AT3G49080	AT3G49100	0.174097664543524	410	0.697841700516235	3.499022287794e-22	4.0484107409258	4.59939912267278	1.13609992093366
AT3G50100	AT3G50110	0.0236866079562709	78	0.553297230307773	7.70424218051126e-13	1.39981873119399	1.18841115849357	0.848975036560556
AT3G50430	AT3G50440	0.0353503846953629	85	0.567557030091806	1.4541382664343e-13	2.12248309380326	37.7295081135183	17.7761171449008
AT3G51390	AT3G51400	0.0540383497966299	93	0.437981638232329	4.48898293020694e-08	4.28196806714456	0.515801607266315	0.12045900370534
AT3G52030	AT3G52040	0.0236842105263158	36	0.768954052137132	3.49410780108291e-29	4.95074336772263	17.2311437152884	3.48051644680883
AT3G52105	AT3G52110	0.0575875486381323	74	0.509664538102069	7.97736640433983e-11	11.1709882842806	0.693131743228167	0.0620474863628239
AT3G52210	AT3G52220	0.0147674132414472	30	0.671716778709001	4.20976137297125e-20	2.32124406666478	12.4791667307171	5.37606833763393
AT3G52380	AT3G52390	0.0562483417352083	106	0.533048732308588	7.20756672614315e-12	37.8888583221206	1.30680287097884	0.0344904261793471
AT3G53090	AT3G53100	0.144927536231884	610	0.332564859602828	4.94695087549996e-05	3.85517166176087	4.59421211470688	1.19170104934016
AT3G53530	AT3G53540	0.0131351538195645	38	0.394867715694946	1.05925730162666e-06	0.816856982468231	3.95694350307391	4.84410807277124
AT3G54080	AT3G54085	0.279128512788128	442	0.602673969316436	1.67015051864565e-15	4.15485871109192	5.44032594229348	1.30938891562542
AT3G54110	AT3G54120	0.0399352401511063	74	0.555798337571586	5.78366397547484e-13	12.6698063794267	1.5172034392027	0.119749536320172
AT3G54910	AT3G54920	0.158163265306122	496	0.378461544014203	3.15328884019056e-06	1.42043105528426	15.0399619581903	10.5883083182664
AT3G55310	AT3G55320	0.00869009584664537	34	0.418888389834519	1.92239982166902e-07	3.89995632442884	4.20331692738569	1.07778564109978
AT3G55470	AT3G55480	0.0223880597014925	81	0.518390724304038	3.32292376656584e-11	10.3582894704694	6.20763244231813	0.599291269086036
AT3G56030	AT3G56040	0.00249765844520762	8	0.405219937984291	5.16031968879049e-07	1.41782023089851	10.9265978267023	7.70661723438505
AT3G56250	AT3G56260	0.113367687177933	187	0.559315207975456	3.84890642806953e-13	0.418908449165533	6.77214950239783	16.1661802617922
AT3G56840	AT3G56850	0.0499092558983666	110	0.783442232940305	6.34418651618106e-31	5.08290966134167	6.30426938728842	1.24028751390879
AT3G56900	AT3G56910	0.0235960358659745	50	0.686338002034815	3.06786475669329e-21	2.32581065400636	90.2805304395313	38.8168014812458
AT3G58100	AT3G58110	0.359335500180571	995	0.610032364593872	6.10348789844502e-16	0.472670908542053	8.01612775163309	16.9592154007504
AT3G58130	AT3G58140	0.0340575455079272	87	0.689131236518402	1.82774615619425e-21	3.27250509856748	20.3411105154009	6.21576129073263
AT3G58510	AT3G58520	0.00905469032959073	25	0.620348897360534	1.42304071966186e-16	9.70105354517643	1.28202240908905	0.132152905158068
AT3G58520	AT3G58530	0.000869376222560313	2	0.78009815756663	1.64404071814749e-30	1.28202240908905	4.77492208456849	3.72452310561511
AT3G58590	AT3G58600	0.0035799522673031	9	0.758138988436016	5.78411806600344e-28	0.907314836003709	8.26505486682639	9.10935712594543
AT3G58710	AT3G58720	0.212496226984606	352	0.535979635236983	5.26272897947235e-12	2.57378174632774	5.07553062632069	1.97201283036622
AT3G59300	AT3G59310	0.125871908687381	397	0.454329525525801	1.20095515076267e-08	9.78002862865748	12.1985434461135	1.2472911797384
AT3G59400	AT3G59410	0.159581646423752	946	0.486173245493079	7.48040409991469e-10	101.217671459791	3.94531159530477	0.0389784860529227
AT3G59940	AT3G59950	0.00125786163522013	3	0.512940256398345	5.75899198032929e-11	67.9902762688884	9.45778202305712	0.139104921204518
AT3G59970	AT3G59980	0.0241340782122905	54	0.403942099912725	5.64679452052197e-07	60.7935172853279	9.49454752223203	0.156176973239933
AT3G60150	AT3G60160	0.0641339343206697	249	0.44039830101667	3.71008787797642e-08	1.33446804717756	2.4635844905011	1.84611725676883
AT3G61160	AT3G61170	0.0446868402533427	127	0.356813735585099	1.21826767787584e-05	3.27079555764712	0.3089551883233	0.0944587281222645
AT3G61530	AT3G61540	0.164902280130293	405	0.804014787139615	1.21988894628843e-33	3.3198308471911	6.87405719103293	2.07060465048966
AT3G61560	AT3G61570	0.216146208087495	751	0.617502813079619	2.13791944034552e-16	5.24521460510431	2.75134592882723	0.524544015062757
AT3G61610	AT3G61620	0.00661736084079408	17	0.625974048204342	6.28770546443042e-17	1.5458165452732	3.10927831118553	2.01141482195483
AT3G62080	AT3G62090	0.0969162995594714	231	0.52317784312315	2.03346923085243e-11	3.34597795522455	1.91170546376987	0.571344309302713
AT3G62140	AT3G62150	0.0131444428216737	45	0.484436798172067	8.76793527408846e-10	5.57289481005813	5.45255916716175	0.97840697752285
AT3G63490	AT3G63500	0.00865656733810554	26	0.746250745083492	1.07236763869504e-26	81.9176834527249	20.9370654754688	0.255586640063518
AT4G00490	AT4G00500	0.0138257949832115	35	0.607247481966008	8.96113042311675e-16	13.6930671739211	4.62918877426513	0.338068068714478
AT4G00750	AT4G00752	0.0321524263173564	108	0.670118421425179	5.55500183702102e-20	5.26712892926554	4.96280928537648	0.942222860314243
AT4G00850	AT4G00860	0.000646412411118293	1	0.486595317748159	7.1961774855209e-10	2.75271550928415	34.6790925114931	12.5981389629731
AT4G01026	AT4G01030	0.261617900172117	532	0.3970544913176	9.11809145978847e-07	38.2290211693336	1.1414593418561	0.0298584506466975
AT4G02200	AT4G02210	0.267196424137075	538	0.369337269472791	5.64083969647496e-06	19.79439612215	3.9805892276733	0.201096775224125
AT4G02400	AT4G02405	0.041159627773801	115	0.589253618590373	9.81279614852534e-15	4.01131845274243	8.18363710031698	2.04013647800065
AT4G02610	AT4G02620	0.0290697674418605	55	0.817936825385547	1.14370532936299e-35	5.18684131164267	31.3678919982915	6.04759045314946
AT4G03070	AT4G03080	0.0186785614719822	67	0.43221546465324	7.03136155433152e-08	4.50484308383596	10.9501355240797	2.430747380163
AT4G03180	AT4G03190	0.00911161731207289	18	0.597205090770806	3.47110358406706e-15	5.56948566836045	5.37640451127279	0.965332318173556
AT4G03260	AT4G03270	0.256394732859089	847	0.433956515161072	6.14574760897539e-08	22.9907890457029	0.832037070675775	0.0361900180555695
AT4G03410	AT4G03415	0.0423589556326456	116	0.665258899116752	1.2772494800366e-19	7.70790859494082	10.6161685031721	1.377308562032
AT4G03500	AT4G03490	0.248458764685355	1068	0.50463214729247	1.30723968933117e-10	0.436199532897236	0.977597928127844	2.24117142362497
AT4G05450	AT4G05460	0.195064072140484	411	0.689124638905705	1.82999594150225e-21	2.9786162523886	3.73638849222613	1.25440411776101
AT4G08455	AT4G08460	0.0127493316882583	31	0.6231985553504	9.42781375163403e-17	4.69915419107814	9.40383930696338	2.00117700432507
AT4G09000	AT4G09010	0.0106951871657754	23	0.730784561558505	3.78738651581883e-25	194.675634588102	65.4134345531095	0.336012437773799
AT4G09750	AT4G09760	0.0285536933581626	69	0.537362166481382	4.53240121233972e-12	6.10023644808229	33.9679923937985	5.56830750461761
AT4G10100	AT4G10110	0.105216228265716	118	0.745256385493519	1.3589877014413e-26	19.9861308628852	5.57665853202494	0.279026419384702
AT4G10620	AT4G10630	0.0101896405321257	18	0.425180608552972	1.20213894581418e-07	3.77224054365254	0.257338661453683	0.0682190487260152
AT4G10750	AT4G10760	0.0505747126436782	121	0.739895201508074	4.78356797560232e-26	5.5636267170112	5.28352267414681	0.94965441480681
AT4G11660	AT4G11670	0.0838029449191056	461	0.529429549012037	1.05837165514927e-11	7.28167419158703	3.48601204046427	0.478737711787748
AT4G11890	AT4G11900	0.01365886972853	40	0.394942222770004	1.05387995592947e-06	11.1767976137678	6.48685814180533	0.580386114696638
AT4G12010	AT4G12020	0.00784190715181932	50	0.623695857416641	8.77040036230389e-17	3.77867971631628	4.05008634869078	1.07182578380554
AT4G12390	AT4G12400	0.0627284972099288	163	0.532281956600712	7.82174298117152e-12	4.33382518238666	0.829815127016359	0.191474065541189
AT4G13360	AT4G13370	0.000763067531476536	2	0.485716660890874	7.80006349295871e-10	15.1558900697406	0.664326285738428	0.0438328783516836
AT4G14180	AT4G14190	0.189217758985201	716	0.410422946609845	3.56186763240298e-07	0.132810037458928	5.15999854953606	38.852474167337
AT4G15475	AT4G15480	0.044126917419626	105	0.37040193292573	5.27551275129478e-06	5.28761846905989	0.717087301233859	0.135616309200416
AT4G15720	AT4G15730	0.00194789383978573	8	0.543855722495537	2.22638957179407e-12	0.260462604288802	0.820463438093396	3.15002393657887
AT4G16310	AT4G16330	0.0800910988802429	422	0.68058185781187	8.75961687366815e-21	3.49715794308545	7.58077488777153	2.16769588652985
AT4G16430	AT4G16440	0.036128456735058	81	0.813122604106897	6.00799726422544e-35	9.87056451316326	4.4721640740292	0.45308088185485
AT4G16510	AT4G16515	0.343630329333674	673	0.454825350096233	1.15261634382328e-08	1.90695632202012	4.85523988606048	2.54606769436498
AT4G16695	AT4G16700	0.147439983004037	347	0.497554901523113	2.58320836738882e-10	4.16654880253698	1.12144708084827	0.269154913093884
AT4G17010	AT4G17020	0.0128410914927769	36	0.603639054519523	1.46574381605358e-15	3.63067231892112	3.58303726417557	0.98687982539837
AT4G17350	AT4G17360	0.0122780092085069	28	0.587452355192455	1.2368748198529e-14	0.963579749885112	3.92653406305974	4.0749445632579
AT4G17540	AT4G17550	0.111445086705202	241	0.53299509720108	7.24896166945902e-12	2.15288771234667	13.0169880414055	6.04629213439881
AT4G17600	AT4G17610	0.0768325487558843	457	0.535888319019037	5.31479031994324e-12	24.665657815578	0.789253754541517	0.0319980825341318
AT4G18050	AT4G18060	0.171985815602837	776	0.435461618525456	5.46723863801427e-08	1.29425033126662	7.85406105718523	6.06842499279013
AT4G18370	AT4G18372	0.0499178981937603	76	0.58983540778757	9.10308278383859e-15	6.32334590349189	3.38104382445798	0.534692214542762
AT4G18480	AT4G18465	0.00779180302321957	25	0.693682568496512	7.7615213966285e-22	89.6765961069136	3.24025246499962	0.0361326433614468
AT4G19645	AT4G19650	0.313015272334099	1158	0.518816691868207	3.18182697487773e-11	1.17859719816139	0.769953383084462	0.653279495560986
AT4G19850	AT4G19860	0.0261574679571018	50	0.332199261322238	5.04815206950153e-05	0.398139918713262	31.3353001848316	78.7042411775824
AT4G20325	AT4G20330	0.0484500102648327	118	0.660181399575897	2.99874555663098e-19	0.528150703645312	11.0901678875678	20.9981124914217
AT4G20760	AT4G20770	0.00385170919595571	8	0.459496148040555	7.80199656499948e-09	6.85141747109725	0.185026474055623	0.0270055758295504
AT4G21180	AT4G21190	0.0420443587270974	109	0.564478668444431	2.09829638613488e-13	11.0432633330165	4.9445974850279	0.447747856400818
AT4G21800	AT4G21810	0.0204127920163302	45	0.744399325020053	1.66533327599662e-26	13.0874804766778	18.6039277847879	1.42150567620258
AT4G21860	AT4G21865	0.010388190267906	19	0.35574889023841	1.29877170902074e-05	28.4283137620295	1.94857190690822	0.0685433516465141
AT4G22270	AT4G22280	0.0283886445421831	71	0.518031977629942	3.44643622132364e-11	3.93857945908686	2.64700272157601	0.672070412460258
AT4G22310	AT4G22320	0.0128093158660844	22	0.473516553236843	2.33309126508008e-09	33.0652556646427	0.965533512827259	0.0292008482444526
AT4G23000	AT4G23010	0.000472757357286373	2	0.403760671143903	5.71931282306317e-07	0.618972132638754	33.1851146033916	53.6132611688339
AT4G23530	AT4G23540	0.107295061418902	428	0.649894577707783	1.60818971919703e-18	6.11029758015999	4.61785803927956	0.755750105244245
AT4G24010	AT4G24015	0.0391783948269304	103	0.404099101646646	5.5847484100335e-07	3.90050668416602	2.3784117795359	0.60976995352706
AT4G24480	AT4G24490	0.00928239914316316	39	0.634448547745093	1.77954697455248e-17	2.18917857168927	7.96205962985292	3.63700784066648
AT4G25610	AT4G25620	0.00768	24	0.627355406966453	5.13192678624551e-17	1.30873632161408	17.2283768844615	13.1641313837867
AT4G25660	AT4G25670	0.169593577521325	338	0.639753532891867	7.91478089250865e-18	14.1376803823528	27.3619805269721	1.93539391095066
AT4G26300	AT4G26288	0.046831955922865	136	0.337508086791341	3.75257557717853e-05	9.11342081385608	3.81976987535177	0.419136782265576
AT4G26970	AT4G26980	0.00996805111821086	39	0.614694273036962	3.1819014507786e-16	18.0830655104675	2.68184677259053	0.148307087149473
AT4G28010	AT4G28020	0.0150666409117249	39	0.383009170961583	2.3442055094496e-06	0.589202513013153	0.994550001447618	1.68795953764952
AT4G28220	AT4G28230	0.0176574455562095	45	0.422171601002618	1.50651835864304e-07	6.50946207248279	1.18331788396098	0.181784281217825
AT4G28310	AT4G28320	0.0163265306122449	24	0.439784401341504	3.89466002985106e-08	1.83440380279281	2.05652844676949	1.12108819423428
AT4G28640	AT4G28650	0.00300638857572341	8	0.499789517105908	2.08684514581286e-10	2.49006764912308	0.123229341387777	0.0494883508209803
AT4G28760	AT4G28770	0.0403371462974112	134	0.724798526053006	1.40952889204975e-24	8.28457751902259	16.7744768340669	2.02478361697386
AT4G29210	AT4G29220	0.00858062209510189	24	0.645526554994209	3.21839543899426e-18	20.8958630230684	20.0778997082986	0.960855250923743
AT4G29350	AT4G29360	0.0110887096774194	22	0.587862323812181	1.17354302385245e-14	135.971461688718	2.26023143049871	0.0166228368984743
AT4G31150	AT4G31160	0.00272736808979335	13	0.742125087746464	2.84494623931911e-26	2.93953691712444	3.93519199475608	1.33871154052579
AT4G32175	AT4G32180	0.0042679312388856	18	0.708219744698981	4.51023182881818e-23	3.79701313769337	9.06032161486928	2.38617073112717
AT4G32660	AT4G32670	0.00118483412322275	4	0.724103096845659	1.63834606190246e-24	8.19471038104501	3.32178546567678	0.405357274536551
AT4G32680	AT4G32690	0.0304701864985553	58	0.588961263760093	1.01894829330745e-14	12.7745486381235	2.10092997607738	0.164462168926072
AT4G33630	AT4G33640	0.0115884115884116	29	0.737145130123774	9.01397802990949e-26	17.3377513303772	22.2569499742946	1.28372760401163
AT4G35040	AT4G35050	0.121137712297933	296	0.775016536242649	6.77079315183892e-30	8.7101470429198	2.38424091726174	0.273731419861598
AT4G35410	AT4G35420	0.0270839602768583	45	0.429223950578178	8.84568322544812e-08	3.22631893881059	2.69650588571294	0.835784042698217
AT4G35850	AT4G35860	0.0192552225249773	53	0.724993345860276	1.35125065138571e-24	6.84537974217551	18.2230663063381	2.66209720902156
AT4G36130	AT4G36140	0.0394240178945897	141	0.520998967191423	2.54522818923823e-11	38.8754421871271	2.06199183655269	0.0530409873314696
