id1	id2	overlapp	overlap	cor	p.value	mean1	mean2
AT5G27850	AT5G27860	0.138753387533875	256	0.640539506260604	7.01005754835148e-18	195.732448968565	41.8269853418991
AT4G25660	AT4G25670	0.169593577521325	338	0.639753532891867	7.91478089250865e-18	48.6739306805881	63.1613998047885
AT3G09085	AT3G09090	0.01472350624893	43	0.639072776214027	8.78974016258871e-18	8.79946397162926	55.9945125247535
AT5G24165	AT5G24170	0.00605326876513317	10	0.638668640529415	9.3531009531237e-18	64.3083531369521	9.16533091130596
AT3G15380	AT3G15390	0.00860752464251007	31	0.638205731897623	1.00417559687858e-17	23.6248874641201	7.0095181652537
AT1G51540	AT1G51550	0.231355345185869	501	0.63716359838199	1.17782043752861e-17	17.4541745186107	9.71873956192505
AT5G42310	AT5G42320	0.00656077348066298	19	0.637060100541688	1.19658633181304e-17	59.7014501660255	22.2973187694153
AT5G04510	AT5G04520	0.0251689582847821	54	0.636927281803796	1.22109658332457e-17	33.9648900362012	4.69635518646697
AT2G41760	AT2G41770	0.00251166128453534	7	0.636650465654495	1.27376516833557e-17	16.813101378759	32.0276128652661
AT1G49990	AT1G50000	0.0226476139121057	42	0.634739316447027	1.70294118695387e-17	3.50057297634136	2.9859397871864
AT4G24480	AT4G24490	0.00928239914316316	39	0.634448547745093	1.77954697455248e-17	13.2781820491451	37.6344000695072
AT2G25840	AT2G25850	0.00872190540087219	39	0.63323693025795	2.1365903067673e-17	30.4240644506356	41.7911501506752
AT4G36940	AT4G36945	0.0300638857572341	80	0.630092252481134	3.42140150901092e-17	21.1107100202964	22.372573157629
AT5G63640	AT5G63650	0.0340356564019449	105	0.629687734264211	3.63361469469663e-17	36.2092661057226	4.73588867795252
AT2G29540	AT2G29550	0.127648305084746	241	0.628663780040357	4.22983061649414e-17	7.43243943018899	73.9867312031273
AT4G25610	AT4G25620	0.00768	24	0.627355406966453	5.13192678624551e-17	5.24145987257116	55.7590485580274
AT5G20500	AT5G20510	0.00415416570505424	9	0.627173579317804	5.27128933755955e-17	97.7745141211476	4.63040980511936
AT3G61610	AT3G61620	0.00661736084079408	17	0.625974048204342	6.28770546443042e-17	3.35672255842257	13.2190089571506
AT1G80890	AT1G80900	0.00488251449496491	8	0.62571635243397	6.52979808915329e-17	8.89513669927521	8.30502565912824
AT2G41540	AT2G41550	0.123282846072561	350	0.625433461529424	6.80603183416729e-17	31.5111475375345	2.49408650998622
AT4G12010	AT4G12020	0.00784190715181932	50	0.623695857416641	8.77040036230389e-17	24.7095857913536	45.5934501560639
AT1G01160	AT1G01170	0.0417348608837971	51	0.623620585968109	8.86695358403164e-17	39.8673218349635	64.4708437521538
AT4G08455	AT4G08460	0.0127493316882583	31	0.6231985553504	9.42781375163403e-17	7.63312934375239	42.3884949699533
AT5G67130	AT5G67140	0.00161943319838057	3	0.622212316590801	1.08767889638523e-16	34.9657805725346	19.0372752150052
AT1G78910	AT1G78915	0.0205983325159392	63	0.621283116650287	1.24393901630346e-16	4.60875098486208	32.4473539439989
AT3G10620	AT3G10630	0.154302670623145	260	0.62093581623515	1.3077933855161e-16	21.6213968052716	9.31284390536536
AT3G07525	AT3G07530	0.0249154653852999	70	0.620766258598265	1.34011840036529e-16	5.82988227888672	7.96323966551873
AT3G58510	AT3G58520	0.00905469032959073	25	0.620348897360534	1.42304071966186e-16	41.5352043790992	2.24989264911029
AT5G03905	AT5G03910	0.0489375402446877	114	0.618886966955815	1.75486546373865e-16	6.36387064361849	41.3395631307817
AT5G57150	AT5G57160	0.00165614325639168	8	0.618877909964953	1.75713964737442e-16	29.1793312736134	21.8251733821852
AT1G48540	AT1G48550	0.00788686429154202	29	0.617888081450655	2.02379554718457e-16	51.2274100986056	21.0164737425276
AT1G79710	AT1G79720	0.0305158634051829	63	0.617773391274687	2.05713316059846e-16	6.78987691886402	17.2082597604788
AT3G61560	AT3G61570	0.216146208087495	751	0.617502813079619	2.13791944034552e-16	16.9503171051541	17.1292827034387
AT5G08510	AT5G08520	0.157384987893462	455	0.615353090174753	2.89955241717363e-16	6.64344387572587	25.8172862305206
AT5G19210	AT5G19220	0.0075214899713467	21	0.615059328347734	3.02229574409153e-16	11.9131530783873	283.119769935776
AT4G26970	AT4G26980	0.00996805111821086	39	0.614694273036962	3.1819014507786e-16	129.430167895988	7.59286397063418
AT1G12810	AT1G12820	0.00543344035564337	11	0.614499603142247	3.27034197361214e-16	20.7633823602801	55.6437270381273
AT5G47960	AT5G47970	0.137429935644592	331	0.613493977696693	3.76676757681913e-16	4.39089732284301	13.3437340325052
AT3G02690	AT3G02700	0.0283730757621491	47	0.612699854105303	4.20999761757841e-16	36.9315563412557	25.5399013729654
AT3G07080	AT3G07090	0.0338277387457715	65	0.612174135743681	4.5309682955852e-16	11.8469218488752	55.7137570445746
AT5G63280	AT5G63290	0.0267474135755741	53	0.611973520765259	4.65963602283333e-16	17.0521103153644	3.86631482257433
AT3G10405	AT3G10390	0.0237906423473434	75	0.611716871208397	4.82944398384697e-16	22.8729507558205	20.7251183057746
AT3G58100	AT3G58110	0.359335500180571	995	0.610032364593872	6.10348789844502e-16	1.36402330904113	34.6305636436201
AT5G19140	AT5G19150	0.687215765538151	2720	0.609129182813627	6.91589187806675e-16	1029.86908159965	18.4797620298892
AT1G15240	AT1G15250	0.00895283772981615	28	0.608746171793291	7.29139092815389e-16	44.2663792799689	6.93614558952403
AT3G09660	AT3G09670	0.00789105256459208	31	0.607825344864902	8.27730882066742e-16	3.06525207304461	12.9682221500238
AT3G13770	AT3G13772	0.0004149377593361	1	0.607529029964574	8.62134839880149e-16	1.51200757643498	83.261194559223
AT4G00490	AT4G00500	0.0138257949832115	35	0.607247481966008	8.96113042311675e-16	45.3132887643504	16.4748913662368
AT1G43850	AT1G43860	0.269014084507042	1146	0.606736336313877	9.61165169411325e-16	85.5933643111296	21.2580531851539
AT5G27550	AT5G27560	0.0133012593745578	47	0.605809252573025	1.09108962204966e-15	5.15475501983615	41.5836374613969
AT3G27750	AT3G27770	0.134437719018796	211	0.605743269898163	1.10096249093274e-15	9.97689858111829	86.1520378196232
AT5G61980	AT5G61990	0.0779083306869906	368	0.605483041011025	1.14075562540709e-15	2.07511164364299	9.63687119334695
AT4G17010	AT4G17020	0.0128410914927769	36	0.603639054519523	1.46574381605358e-15	11.1641572820393	20.5575325406827
AT2G24350	AT2G24360	0.0119189511323004	35	0.603609093167698	1.4717062689031e-15	5.30566430716838	129.877449038262
AT5G06260	AT5G06265	0.0185185185185185	52	0.603149946347215	1.56608905021287e-15	32.6827501103917	9.10167483878693
AT3G18300	AT3G18310	0.00639097744360902	17	0.60273841259056	1.65567695573456e-15	8.2349336190624	8.38681364423343
AT3G54080	AT3G54085	0.279128512788128	442	0.602673969316436	1.67015051864565e-15	9.52622624582185	11.4263044958927
AT2G44750	AT2G44760	0.0163886450102429	28	0.602604451649175	1.68590195095981e-15	12.0024189904319	40.1148412290009
AT3G03740	AT3G03750	0.506868918145392	1771	0.602280256482731	1.76129019633241e-15	47.5393918771589	7.88269941796937
AT1G34770	AT1G34780	0.00308483290488432	6	0.601500312899008	1.95636328807076e-15	3.59520266986649	22.8565264750239
AT5G52840	AT5G52850	0.0110414052697616	22	0.60149419337678	1.95797409907307e-15	62.2280252424381	2.22226238132582
AT5G67230	AT5G67240	0.0244067796610169	72	0.601254335708195	2.0221384734067e-15	6.88145509470549	27.2866207891066
AT5G59400	AT5G59410	0.0282594733461785	44	0.598273663214848	3.01205897518115e-15	16.3379964434535	5.38469624129686
AT1G19350	AT1G19360	0.306871532223645	719	0.597945227549025	3.1464613072627e-15	100.746190827425	33.4264350039558
AT1G19850	AT1G19860	0.00567410879486863	23	0.597808141700221	3.20427124505682e-15	17.241920621162	27.1670294317264
AT5G11010	AT5G11020	0.00875656742556918	25	0.597658825642544	3.26841568968272e-15	15.0710647676791	5.68859780360653
AT4G03180	AT4G03190	0.00911161731207289	18	0.597205090770806	3.47110358406706e-15	13.2501682350191	17.6512181591402
AT2G40720	AT2G40730	0.000222965440356745	1	0.596902733554598	3.61291130482921e-15	2.01229370319027	74.4518018462882
AT2G25650	AT2G25660	0.122790697674419	858	0.596279394215053	3.92329040907137e-15	12.7519517530191	60.1784375518168
AT2G20495	AT2G20500	0.0885174868461776	143	0.593666075826468	5.53188767598431e-15	7.44822137939824	3.76487486620834
AT5G24680	AT5G24690	0.0237585199610516	61	0.593631153730491	5.55722933726871e-15	7.38302037087481	169.267399239937
AT1G16790	AT1G16800	0.130310663308144	776	0.592856566122622	6.14927994316752e-15	4.94108591925305	13.8260894380774
AT5G58300	AT5G58310	0.0342275670675301	74	0.591951958339976	6.91865431293689e-15	9.37151232525629	4.16208964982031
AT3G45880	AT3G45890	0.011666059059424	32	0.591796436675654	7.06004527037824e-15	3.11341847981702	9.39822426486134
AT2G18390	AT2G18400	0.0229320229320229	28	0.590409366376804	8.4519911893171e-15	12.6576377726422	3.69613018421469
AT4G18370	AT4G18372	0.0499178981937603	76	0.58983540778757	9.10308278383859e-15	15.590415621584	5.43537801941987
AT4G02400	AT4G02405	0.041159627773801	115	0.589253618590373	9.81279614852534e-15	16.7025676527761	22.7544824018536
AT4G32680	AT4G32690	0.0304701864985553	58	0.588961263760093	1.01894829330745e-14	26.8149197927584	4.78219101171661
AT2G37680	AT2G37690	0.00412825099766066	15	0.588902208861783	1.02672633124712e-14	14.9384145497587	26.4034420354387
AT2G21530	AT2G21540	0.0274547187797903	72	0.588780074913009	1.04299619934493e-14	132.046626622257	9.80519483969003
AT5G12350	AT5G12360	0.027641196013289	104	0.588092280616319	1.13941289755525e-14	39.3422703996885	1.48152960464263
AT4G29350	AT4G29360	0.0110887096774194	22	0.587862323812181	1.17354302385245e-14	229.375700052946	10.1249617508646
AT4G17350	AT4G17360	0.0122780092085069	28	0.587452355192455	1.2368748198529e-14	3.48491606533085	11.7763217238784
AT1G63380	AT1G63390	0.0565610859728507	50	0.58704703961988	1.30275232524268e-14	8.11226604877005	6.83019134082309
AT4G39990	AT4G40000	0.0334909377462569	85	0.586627645490826	1.37450965743426e-14	34.8830533226235	2.87568712744887
AT1G31220	AT1G31230	0.0192742056919139	64	0.584077014555275	1.90128745035065e-14	11.6978073671081	101.684523487429
AT1G65030	AT1G65032	0.0138217000691085	20	0.581951948118901	2.48601746815739e-14	10.2163704663464	5.3158819303809
AT2G30760	AT2G30766	0.238878504672897	639	0.581947849555987	2.48729883869476e-14	0.696683977968399	45.1346843718872
AT1G34630	AT1G34640	0.0501165501165501	86	0.581176331325424	2.74030564380194e-14	13.7451033548718	4.98868609126446
AT1G28530	AT1G28540	0.00808674875941922	22	0.581028869870483	2.791434978642e-14	10.762298206604	6.22317733829107
AT3G01920	AT3G01930	0.0195258019525802	42	0.578782198830429	3.69529977624899e-14	13.6550038248279	10.5231039374759
AT2G01340	AT2G01350	0.0696165191740413	118	0.578646873471269	3.75800867954949e-14	2.93130365372908	64.5867862208898
AT3G14100	AT3G14110	0.016875900391027	41	0.57710125990419	4.55186117980652e-14	157.822097613898	60.7953293917234
AT1G62740	AT1G62750	0.00732064421669107	20	0.576780356394485	4.73603541483991e-14	78.8009006666388	391.92852261316
AT4G38150	AT4G38160	0.00899947061937533	17	0.57661727283802	4.83239018174092e-14	9.0100950788341	28.3435210618482
AT5G05190	AT5G05200	0.00832033281331253	24	0.575548666404776	5.51261339572455e-14	99.6851625332356	186.152870688236
AT5G10830	AT5G10840	0.0107214652669198	24	0.575219211430484	5.74049521285597e-14	2.01610069663069	121.615351723946
AT1G29840	AT1G29850	0.171080285834384	407	0.573679928094904	6.93238081761195e-14	5.68425907109857	47.3782870987466
AT1G51390	AT1G51400	0.0210711150131694	24	0.572727647120753	7.78676667700167e-14	10.7877712829876	188.747997654025
AT2G31820	AT2G31830	0.0519956060051263	213	0.568126944347113	1.35812431717754e-13	114.8039429345	4.57984399828056
AT1G54310	AT1G54320	0.017631103074141	39	0.567931094933698	1.39040282526516e-13	11.8730527659776	85.6293082983494
AT3G50430	AT3G50440	0.0353503846953629	85	0.567557030091806	1.4541382664343e-13	8.87636899814771	53.1714310751103
AT1G66820	AT1G66830	0.38614123247818	730	0.567302925047123	1.49904440141402e-13	5.00744017303662	3.40810633553593
AT5G53360	AT5G53370	0.0119729307652264	23	0.566826546966969	1.58689064295736e-13	16.9106321795242	107.41203489509
AT2G47170	AT2G47180	0.0103466114847387	20	0.566484843658386	1.65296286328088e-13	207.063550759339	151.248834121634
AT2G02740	AT2G02750	0.0394981412639405	85	0.565894183212765	1.77353100014869e-13	11.2207814420774	1.88333697640555
AT4G21180	AT4G21190	0.0420443587270974	109	0.564478668444431	2.09829638613488e-13	49.8902025856009	9.5318326247407
AT5G58790	AT5G58800	0.0661596958174905	87	0.56435752916655	2.12863129627898e-13	4.50091812287962	27.356750483211
AT1G74900	AT1G74910	0.051430781129157	133	0.564234462678699	2.15988500899384e-13	2.1415563021801	124.02391250846
AT5G03330	AT5G03340	0.124812930260401	417	0.563685513353546	2.30481038274629e-13	31.7864379974131	65.7947119483355
AT1G50900	AT1G50910	0.190893596299002	392	0.56289542269291	2.53010408904576e-13	75.4324865828864	5.73240333634081
AT5G16300	AT5G16310	0.0130576713819369	42	0.56222184872669	2.73894856249238e-13	45.7365180195465	6.86635130556917
AT5G07110	AT5G07120	0.0172413793103448	30	0.56210932906502	2.77543063741505e-13	9.39685961549407	15.3859617662501
AT1G74390	AT1G74400	0.0149369044553181	29	0.561232215751295	3.07646069437136e-13	4.53144564107725	1.24478798501638
AT5G45010	AT5G45020	0.115188335358445	237	0.560861066839731	3.21318315712922e-13	19.6141235169824	5.70555485483474
AT3G56250	AT3G56260	0.113367687177933	187	0.559315207975456	3.84890642806953e-13	1.24543175124857	10.3461880725931
AT3G16460	AT3G16470	0.119572953736655	420	0.557975544349112	4.49733002582503e-13	47.5678118933165	547.851454835968
AT1G05400	AT1G05410	0.00593631948192121	11	0.556282510523702	5.4698656135329e-13	1.07534891129214	10.1642954265602
AT3G54110	AT3G54120	0.0399352401511063	74	0.555798337571586	5.78366397547484e-13	42.5289062070906	2.80726090239601
AT3G09300	AT3G09310	0.125705076551168	234	0.554549679584889	6.67577509890728e-13	61.4169747685194	1.80439569582005
AT5G25500	AT5G25510	0.0372514472690662	74	0.554035599881099	7.08068448611414e-13	2.13676806864042	31.2168494979081
AT5G26030	AT5G26040	0.0129130269654387	34	0.554007166738848	7.10376210378191e-13	604.07088886908	14.4878130273491
AT2G23740	AT2G23755	0.153469387755102	564	0.55387162881711	7.21477834307377e-13	33.2376337880537	3.29498926051609
AT3G50100	AT3G50110	0.0236866079562709	78	0.553297230307773	7.70424218051126e-13	4.08202256846845	5.97278718990666
AT1G52500	AT1G52510	0.443867243867244	1538	0.553050446884977	7.92429935805467e-13	10.4830292307798	68.4882836028563
AT5G63960	AT5G63970	0.00488947743709891	24	0.552872287852762	8.08694445616935e-13	13.8503685972702	37.7069981643127
AT1G68585	AT1G68590	0.162271805273834	160	0.552405171489186	8.52892480149726e-13	16.6863710106441	94.3050287792117
AT3G48320	AT3G48330	0.041708043694141	63	0.551480426995628	9.47411959619505e-13	37.7127633298687	8.34974252837047
AT3G09540	AT3G09550	0.0891763104152485	262	0.547031020151382	1.56390457456926e-12	33.6262577856274	3.7334700119494
AT1G48960	AT1G48970	0.0074487895716946	20	0.54583449154658	1.78731384163018e-12	6.63321882201237	28.3129699876433
AT1G48370	AT1G48380	0.178564701450367	474	0.545008285477669	1.95933960561326e-12	5.46980480525098	8.64750217635933
AT3G09060	AT3G09050	0.163418290854573	327	0.544263430081799	2.12811830583933e-12	2.44191029777227	21.1344238391917
AT4G15720	AT4G15730	0.00194789383978573	8	0.543855722495537	2.22638957179407e-12	0.698995790926272	6.45094798336636
AT4G38225	AT4G38230	0.0528455284552846	117	0.543381775552458	2.34616547410722e-12	47.7608913674371	6.49593770372702
AT5G01920	AT5G01930	0.123236822568671	249	0.541425764978413	2.91007744995123e-12	32.6752097208217	3.41188726210682
AT4G38250	AT4G38260	0.0419099965647544	61	0.541258759752993	2.96390047050062e-12	78.6315967566418	14.3890068563016
AT5G48730	AT5G48740	0.0246134427264121	78	0.539330933402778	3.65950833741716e-12	14.3237128638774	0.608302473866298
AT1G23880	AT1G23890	0.00843558282208589	22	0.53843807014115	4.03302882424647e-12	4.07866800473229	5.5398803346921
AT4G09750	AT4G09760	0.0285536933581626	69	0.537362166481382	4.53240121233972e-12	13.8779098979498	138.491170399533
AT1G80950	AT1G80960	0.00491613649508386	17	0.53683015039092	4.80099166715651e-12	38.5264573526738	7.2144473313
AT1G11303	AT1G11310	0.0199097837921916	64	0.536620519223987	4.91100938870322e-12	12.6476147764835	294.145358955743
AT3G58710	AT3G58720	0.212496226984606	352	0.535979635236983	5.26272897947235e-12	7.42964943400962	12.1011591564802
AT4G17600	AT4G17610	0.0768325487558843	457	0.535888319019037	5.31479031994324e-12	68.7512436990128	14.6693935793991
AT1G11790	AT1G11800	0.0116618075801749	36	0.535443428280369	5.57565822718788e-12	34.8072978530907	14.7986144291319
AT2G39910	AT2G39920	0.0125976316452507	25	0.534723835373751	6.02408644121408e-12	9.26161852201762	26.7558749844631
AT5G16350	AT5G16360	0.0980638672366105	195	0.534505081068661	6.16720345324497e-12	6.58187705994493	44.398528596216
AT3G52380	AT3G52390	0.0562483417352083	106	0.533048732308588	7.20756672614315e-12	79.9495440902016	4.17869967365663
AT4G17540	AT4G17550	0.111445086705202	241	0.53299509720108	7.24896166945902e-12	5.15552904865469	49.1604315275565
AT3G18100	AT3G18110	0.00799567801188547	37	0.53286249455588	7.35229438081566e-12	8.98174665673518	26.5660311465914
AT4G12390	AT4G12400	0.0627284972099288	163	0.532281956600712	7.82174298117152e-12	8.68651174782099	5.57637968795563
AT2G27600	AT2G27610	0.000364497904137051	1	0.531667014141544	8.35067307365874e-12	142.940428205668	0.800126379620235
AT4G11660	AT4G11670	0.0838029449191056	461	0.529429549012037	1.05837165514927e-11	17.094329884853	38.2121662952279
AT1G05720	AT1G05730	0.177881802223523	304	0.527782540823946	1.25868031565941e-11	28.6336663652402	0.709982015179739
AT5G67170	AT5G67180	0.0511497958306469	119	0.525892403807639	1.53393458774807e-11	5.96322882718422	15.7294077018135
AT2G46100	AT2G46110	0.0311937612477504	52	0.523500087865849	1.96680164567019e-11	64.8980566065764	5.7708955705546
AT3G62080	AT3G62090	0.0969162995594714	231	0.52317784312315	2.03346923085243e-11	13.8707094893788	6.71585800697789
AT5G13840	AT5G13850	0.0728980322003578	163	0.522337058189881	2.21788390433801e-11	3.61222359934176	37.5370095024721
AT4G36130	AT4G36140	0.0394240178945897	141	0.520998967191423	2.54522818923823e-11	67.0430947270514	18.0291886098813
AT1G06790	AT1G06800	0.155168708360198	361	0.520859096348653	2.58203023761315e-11	9.84697878526537	5.95429664887638
AT5G64680	AT5G64685	0.0790255496137849	133	0.520612677201197	2.64812385857308e-11	15.7489679224952	10.0151456147182
AT5G55200	AT5G55210	0.0395634379263302	58	0.520308947402161	2.73184528801745e-11	13.6909602201888	11.9097169345813
AT2G18220	AT2G18230	0.00698080279232112	22	0.520003013638076	2.818762478834e-11	19.736573200691	34.9324032398513
AT5G18960	AT5G18970	0.183869619724196	440	0.518945785932783	3.14022361835948e-11	26.643167280865	1.63259608629909
AT4G19645	AT4G19650	0.313015272334099	1158	0.518816691868207	3.18182697487773e-11	3.56856286923116	3.79137683789843
AT3G55470	AT3G55480	0.0223880597014925	81	0.518390724304038	3.32292376656584e-11	34.4581482469678	36.9535473470207
AT4G22270	AT4G22280	0.0283886445421831	71	0.518031977629942	3.44643622132364e-11	15.3993827699236	7.08880766129074
AT5G03190	AT5G03200	0.0295246530853262	50	0.517997560145533	3.45851672389588e-11	67.6503982004016	19.2117745271721
AT3G01350	AT3G01360	0.441537203597711	1080	0.51755244422138	3.61849305923239e-11	6.27983035842034	10.8227534800417
AT2G40770	AT2G40780	0.0208631622008591	102	0.516688849571649	3.94954680539619e-11	32.8079330329173	3.15140022601738
AT3G26840	AT3G26850	0.26480372588157	796	0.516257636063413	4.12564055321595e-11	73.7438877163256	7.236280436972
AT3G04870	AT3G04880	0.0337552742616034	80	0.512969936562749	5.74192324071044e-11	98.7636681598168	32.0725888022405
AT1G16740	AT1G16750	0.0103505057633498	22	0.512957241185782	5.74921821484604e-11	8.30914356437705	5.78770140411457
AT3G59940	AT3G59950	0.00125786163522013	3	0.512940256398345	5.75899198032929e-11	144.723166382712	50.9649873224706
AT3G07500	AT3G07510	0.0723172628304821	93	0.512842787688214	5.81539119562784e-11	1.68229793456838	6.17973777950625
AT5G12110	AT5G12120	0.315302634224814	784	0.512319343523687	6.12753737361945e-11	7.09682499081132	68.1934348346484
AT2G46020	AT2G46030	0.00635575023619342	37	0.511168058726596	6.87215949389302e-11	155.108687495206	34.7543600585778
AT3G52105	AT3G52110	0.0575875486381323	74	0.509664538102069	7.97736640433983e-11	9.53856688656257	1.66173496773977
AT5G25080	AT5G25090	0.01968787515006	41	0.509207341133305	8.34625064937713e-11	16.2097737472643	1.84638469061612
AT1G26090	AT1G26100	0.0853374709076804	165	0.507931757235294	9.46479000344221e-11	21.5351305653309	6.64461787171756
AT5G40440	AT5G40450	0.02465544705312	178	0.507199993629227	1.01705115462376e-10	20.7872961895194	274.343944546716
AT2G17140	AT2G17150	0.0471635150166852	212	0.507158579715626	1.02119372697237e-10	3.28641761932682	14.8434907080123
AT1G14390	AT1G14400	0.164841498559078	429	0.506001520257763	1.1437582288781e-10	1.63127016560144	230.16199222967
AT3G10820	AT3G10840	0.232831737346101	851	0.50582775958808	1.16335111875567e-10	19.1763234788441	20.6950056535349
AT2G25270	AT2G25280	0.0489986389266965	126	0.505212170522739	1.23540898832785e-10	4.89361490580263	22.5162464266309
AT3G20240	AT3G20250	0.00686427457098284	22	0.504675860089479	1.30168848783444e-10	15.7742148736622	121.062075621108
AT1G70760	AT1G70770	0.0263736263736264	54	0.504635299850579	1.30683857322171e-10	187.983630671068	143.698041306015
AT4G03500	AT4G03490	0.248458764685355	1068	0.50463214729247	1.30723968933117e-10	1.64247744539301	7.04499486501934
AT3G12930	AT3G12940	0.142693278274834	311	0.503899022953133	1.40382355116699e-10	46.0028619521462	14.0235460679626
AT5G08360	AT5G08370	0.0318861908265882	65	0.503222100488544	1.49910302016146e-10	0.459711981928124	23.1887991084428
AT3G04550	AT3G04560	0.023448670288819	41	0.50037885447242	1.97214474432917e-10	55.8313592281651	13.6002723457362
AT1G65840	AT1G65845	0.0316560359083392	67	0.500236985593854	1.99918613821344e-10	44.3561229545915	28.9007552644856
AT4G28640	AT4G28650	0.00300638857572341	8	0.499789517105908	2.08684514581286e-10	5.85837863000463	0.54977584211808
AT2G22610	AT2G22620	0.000889125989152663	5	0.499295526509261	2.18793080183522e-10	3.21115384971283	1.03231476923825
AT4G16695	AT4G16700	0.147439983004037	347	0.497554901523113	2.58320836738882e-10	8.54165877219752	4.47233955561266
AT1G79380	AT1G79390	0.0304594734124935	59	0.49526386658467	3.20979038040887e-10	149.358181768314	18.0370444235069
AT1G29380	AT1G29390	0.040782355389097	98	0.495043606793448	3.27723528168928e-10	1.40460636595603	73.8276523457815
AT2G42270	AT2G42280	0.0174828857293312	83	0.493886664506443	3.65458926887739e-10	62.8561933335213	6.16085613290533
AT1G71480	AT1G71490	0.192898272552783	402	0.49282122625595	4.03896505055105e-10	61.7690308577851	1.91755125459605
AT2G33390	AT2G33400	0.2088772845953	400	0.492380587330836	4.20909492262432e-10	47.2782870500251	2.17209889549535
AT1G64640	AT1G64630	0.0166835187057634	33	0.492318264763359	4.23370914360777e-10	12.3467604150836	19.9087685895983
AT2G28930	AT2G28940	0.0105022831050228	23	0.491465018319809	4.58499760610794e-10	8.42525582348057	25.2597841676537
AT5G52280	AT5G52290	0.00410593307329091	20	0.489679376708903	5.41351220983445e-10	23.7963805380533	0.615321565328951
AT5G51110	AT5G51120	0.078564500484966	162	0.489453441821165	5.52811855057991e-10	124.707755290202	15.7261057048706
AT1G24280	AT1G24290	0.00871369294605809	21	0.488363620413465	6.11463759601953e-10	7.24422171964181	2.9450589197906
AT5G26980	AT5G26990	0.168629298162977	537	0.487860231789894	6.40541142097168e-10	5.20541086693659	16.7197335473029
AT3G10200	AT3G10210	0.254055192753318	603	0.486646371293651	7.16251252740515e-10	0.912405054760261	11.6859119592006
AT4G00850	AT4G00860	0.000646412411118293	1	0.486595317748159	7.1961774855209e-10	6.11466955766117	50.285098297199
AT3G59400	AT3G59410	0.159581646423752	946	0.486173245493079	7.48040409991469e-10	184.235358111748	55.4627599863499
AT4G13360	AT4G13370	0.000763067531476536	2	0.485716660890874	7.80006349295871e-10	64.4175350891493	2.46480453566397
AT3G62140	AT3G62150	0.0131444428216737	45	0.484436798172067	8.76793527408846e-10	9.81982955931117	41.9097583729389
AT5G40570	AT5G40580	0.0273446869752938	57	0.483933153733985	9.17973690675973e-10	3.60878481910585	43.4109053934072
AT5G53920	AT5G53930	0.0130044843049327	29	0.483426242254586	9.61301968831336e-10	4.60214636490277	10.705369641606
AT2G38570	AT2G38580	0.103608660785886	323	0.482748392240762	1.02233377803186e-09	2.14645731564597	12.7404411630098
AT2G01400	AT2G01410	0.368536052439913	506	0.482348570132559	1.06006738376789e-09	11.0539864425408	11.9836819046701
AT2G39270	AT2G39280	0.0413363533408834	146	0.481239489487214	1.17190248103706e-09	45.1778536878994	13.2062770601342
AT3G02160	AT3G02170	0.102860922771622	311	0.479167144964385	1.41209956815642e-09	4.08102174329797	68.0826802425715
AT5G62520	AT5G62530	0.136752136752137	392	0.478428763384601	1.50864247980872e-09	171.240654712789	65.9374178058945
AT2G41750	AT2G41760	0.546439628482972	1059	0.477808876849242	1.59457740074411e-09	3.01464364214482	16.813101378759
AT1G76850	AT1G76860	0.00586435492095869	23	0.476923077326927	1.72560927664987e-09	126.931634815252	17.729814494487
AT3G27690	AT3G27700	0.17854463615904	595	0.476242531026515	1.83326795830338e-09	640.193910178189	28.3173242532557
AT4G22310	AT4G22320	0.0128093158660844	22	0.473516553236843	2.33309126508008e-09	78.6693189287447	2.05928039862371
AT5G05365	AT5G05370	0.0460251046025105	44	0.472393476943614	2.57515475867699e-09	3.35444191009689	8.05989952399641
AT5G46700	AT5G46710	0.211592836946277	449	0.469729207042957	3.25005457730145e-09	6.80306124163371	34.7680159757555
AT1G17750	AT1G17760	0.00232851460172698	12	0.468604886648059	3.58336008383216e-09	17.6174136263053	28.578411665691
AT1G25380	AT1G25390	0.137144692468283	427	0.467022870796484	4.10858071040432e-09	22.9288206945186	75.8707299472399
AT5G35670	AT5G35680	0.00972348830142814	16	0.466870265067798	4.16299506131016e-09	2.88574556812034	60.0391913739835
AT5G35360	AT5G35370	0.0145373217780263	52	0.466673288877179	4.23425693382442e-09	127.243562303473	17.5691169362981
AT1G76050	AT1G76060	0.0443159922928709	69	0.466275677378068	4.38169918227821e-09	32.1776543115148	3.7160067581787
AT2G32280	AT2G32290	0.283508470941454	661	0.465182817748347	4.81285964005735e-09	2.04142924034022	19.4678356695791
AT2G01860	AT2G01870	0.278796771826853	380	0.464322645329592	5.18065587122266e-09	16.9094602703873	4.14672607218638
AT1G06450	AT1G06460	0.0667903525046382	126	0.461970318241213	6.3298759808476e-09	3.02820767610095	224.403262577787
AT4G20760	AT4G20770	0.00385170919595571	8	0.459496148040555	7.80199656499948e-09	21.2182466563578	0.721184999740117
AT3G21100	AT3G21110	0.0144863266814486	49	0.458095096925212	8.77626917963181e-09	13.6274414308302	25.2919439361354
AT2G20540	AT2G20550	0.166761202495746	294	0.457951466609201	8.88251498072993e-09	1.21555126326797	9.20687823078305
AT5G38895	AT5G38900	0.00224014336917563	5	0.457922305963137	8.90423614495772e-09	20.0009480881763	22.7036284414946
